City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
449,Uyskoye,RU,2021-08-10 03:26:47,54.3775,60.0047,63.21,48,56,3.15,broken clouds
450,Skjervoy,NO,2021-08-10 03:26:47,70.0311,20.9714,55.78,85,92,10.38,overcast clouds
451,Dawlatabad,AF,2021-08-10 03:26:47,36.4141,64.9053,81.37,17,0,6.78,clear sky
452,Suifenhe,CN,2021-08-10 03:26:48,44.4,131.1667,66.94,66,100,4.76,overcast clouds
453,Shouguang,CN,2021-08-10 03:26:48,36.88,118.7375,90.18,55,42,2.46,scattered clouds
454,Qujing,CN,2021-08-10 03:26:49,25.4833,103.7833,69.64,80,100,0.87,overcast clouds
455,Launceston,AU,2021-08-10 03:26:49,-41.45,147.1667,59.61,69,40,8.99,scattered clouds
456,Verkhnevilyuysk,RU,2021-08-10 03:26:50,63.4453,120.3167,69.22,78,99,4.21,overcast clouds
457,Cap-Aux-Meules,CA,2021-08-10 03:26:50,47.3821,-61.8597,60.82,88,18,4.61,few clouds
458,Korcula,HR,2021-08-10 03:26:51,42.9622,17.1369,70.36,64,74,4.21,broken clouds
459,Foz,ES,2021-08-10 03:26:51,43.5692,-7.2544,60.08,89,2,3.0,clear sky
460,Lagoa,PT,2021-08-10 03:26:51,39.05,-27.9833,70.56,84,66,7.2,broken clouds
461,Faanui,PF,2021-08-10 03:26:52,-16.4833,-151.75,79.16,72,0,15.43,clear sky
462,Yarada,IN,2021-08-10 03:26:52,17.65,83.2667,89.92,74,75,12.66,mist
463,Bell Ville,AR,2021-08-10 03:26:53,-32.6259,-62.6887,34.66,72,2,5.64,clear sky
464,Sherman,US,2021-08-10 03:23:34,33.6357,-96.6089,88.95,66,1,16.11,clear sky
465,Husavik,IS,2021-08-10 03:26:53,66.0449,-17.3389,46.31,73,73,0.56,broken clouds
466,Kasane,BW,2021-08-10 03:26:53,-17.8167,25.15,57.0,36,0,4.27,clear sky
467,Grindavik,IS,2021-08-10 03:26:54,63.8424,-22.4338,55.35,93,0,12.66,clear sky
468,Katakwi,UG,2021-08-10 03:26:54,1.8911,33.9661,62.29,96,74,1.45,light rain
469,Taoudenni,ML,2021-08-10 03:26:55,22.6783,-3.9836,94.28,21,0,4.7,clear sky
470,Banamba,ML,2021-08-10 03:26:55,13.55,-7.45,75.9,84,17,7.78,few clouds
471,College,US,2021-08-10 03:26:56,64.8569,-147.8028,61.12,80,75,3.44,broken clouds
472,Tyukalinsk,RU,2021-08-10 03:26:56,55.8732,72.1967,59.95,93,100,12.41,overcast clouds
473,Porto Novo,BJ,2021-08-10 03:26:56,6.4965,2.6036,75.02,91,95,6.04,overcast clouds
474,Yashkul,RU,2021-08-10 03:26:57,46.1711,45.3435,80.8,60,42,6.91,light rain
475,Jumilla,ES,2021-08-10 03:26:57,38.4792,-1.325,70.81,75,3,3.42,clear sky
476,Saint-Paul,RE,2021-08-10 03:26:58,-21.0096,55.2707,67.73,82,2,4.14,clear sky
477,Ondangwa,NA,2021-08-10 03:21:59,-17.9167,15.95,57.2,30,1,3.44,clear sky
478,Saint-Pierre,RE,2021-08-10 03:26:58,-21.3393,55.4781,67.28,78,0,4.61,clear sky
479,Troitskoye,RU,2021-08-10 03:26:58,52.9821,84.6757,65.91,72,100,13.29,overcast clouds
480,Nyrany,CZ,2021-08-10 03:26:59,49.7114,13.2119,54.41,99,0,0.0,clear sky
481,Mocuba,MZ,2021-08-10 03:26:59,-16.8392,36.9856,58.86,96,0,2.13,clear sky
482,Kupino,RU,2021-08-10 03:27:00,54.3663,77.2981,65.5,85,78,11.32,broken clouds
483,Capinzal,BR,2021-08-10 03:27:00,-27.3436,-51.6119,63.0,71,57,1.74,broken clouds
484,Pinega,RU,2021-08-10 03:27:00,64.7001,43.3936,55.74,93,100,6.89,overcast clouds
485,Santa Maria,BR,2021-08-10 03:24:20,-29.6842,-53.8069,60.1,94,90,12.66,mist
486,Road Town,VG,2021-08-10 03:27:01,18.4167,-64.6167,80.2,74,89,20.31,overcast clouds
487,Ailigandi,PA,2021-08-10 03:27:01,9.2333,-78.0167,80.31,85,100,7.29,overcast clouds
488,Barra,BR,2021-08-10 03:27:02,-11.0894,-43.1417,72.07,65,5,9.44,clear sky
489,Cavalcante,BR,2021-08-10 03:27:02,-13.7975,-47.4583,66.72,49,11,4.72,few clouds
490,Tacuarembo,UY,2021-08-10 03:27:02,-31.7333,-55.9833,50.31,96,100,11.68,overcast clouds
491,Nizhniy Odes,RU,2021-08-10 03:27:03,63.6445,54.856,53.64,78,1,4.41,clear sky
492,Macapa,BR,2021-08-10 03:27:04,0.0389,-51.0664,78.78,100,75,0.0,broken clouds
493,Jining,CN,2021-08-10 03:27:04,35.405,116.5814,84.13,71,100,6.08,overcast clouds
494,Mareeba,AU,2021-08-10 03:27:05,-17.0,145.4333,71.44,78,75,9.13,broken clouds
495,Waipawa,NZ,2021-08-10 03:23:09,-41.4122,175.5153,54.23,56,37,6.87,scattered clouds
496,Larsnes,NO,2021-08-10 03:27:05,62.2028,5.5773,58.86,93,93,7.4,overcast clouds
497,Bahia Honda,CU,2021-08-10 03:27:06,22.9036,-83.1592,78.87,86,33,8.86,scattered clouds
498,Aswan,EG,2021-08-10 03:27:06,24.0934,32.907,85.3,28,0,11.5,clear sky
499,Caborca,MX,2021-08-10 03:27:07,30.5838,-111.101,83.55,56,48,0.25,scattered clouds
500,Sohagpur,IN,2021-08-10 03:27:07,22.7,78.2,78.71,88,92,9.6,overcast clouds
501,Fuling,CN,2021-08-10 03:27:08,29.7022,107.3919,78.89,96,100,2.13,overcast clouds
502,Lapithos,CY,2021-08-10 03:27:08,35.3375,33.1792,85.93,70,0,12.55,clear sky
503,Ostrovnoy,RU,2021-08-10 03:27:09,68.0531,39.5131,56.68,87,100,9.75,overcast clouds
504,Liverpool,GB,2021-08-10 03:27:09,53.4106,-2.9779,60.51,78,90,4.85,overcast clouds
505,Necochea,AR,2021-08-10 03:27:09,-38.5473,-58.7368,39.06,72,97,6.06,overcast clouds
506,Candolim,IN,2021-08-10 03:27:10,15.5181,73.7626,80.67,81,100,5.06,overcast clouds
507,Wanaka,NZ,2021-08-10 03:27:10,-44.7,169.15,50.67,63,63,4.68,moderate rain
508,Havre-Saint-Pierre,CA,2021-08-10 03:27:11,50.2334,-63.5986,59.36,82,90,2.3,overcast clouds
509,Carbondale,US,2021-08-10 03:24:43,37.7273,-89.2168,84.09,81,1,10.36,clear sky
510,General Roca,AR,2021-08-10 03:27:11,-39.0333,-67.5833,34.2,35,0,7.49,clear sky
511,Piritiba,BR,2021-08-10 03:27:12,-11.7303,-40.5553,64.27,82,91,6.31,overcast clouds
512,Cockburn Town,TC,2021-08-10 03:27:12,21.4612,-71.1419,82.42,78,100,20.67,overcast clouds
513,Buta,CD,2021-08-10 03:27:13,2.7858,24.73,68.72,96,99,0.72,overcast clouds
514,Rurrenabaque,BO,2021-08-10 03:27:13,-14.4413,-67.5278,76.1,56,51,2.13,broken clouds
515,Muzhi,RU,2021-08-10 03:27:13,65.3667,64.6667,58.48,66,32,7.18,scattered clouds
516,Kirkcudbright,GB,2021-08-10 03:27:14,54.8383,-4.0491,56.95,91,41,3.96,scattered clouds
517,Primo Tapia,MX,2021-08-10 03:27:14,32.22,-116.9172,76.51,83,23,6.04,few clouds
518,Mezen,RU,2021-08-10 03:27:15,65.8522,44.24,57.11,72,99,8.12,overcast clouds
519,Birao,CF,2021-08-10 03:27:15,10.2849,22.7882,68.83,98,30,4.38,scattered clouds
520,Leningradskiy,RU,2021-08-10 03:27:16,69.3833,178.4167,45.27,71,44,9.22,scattered clouds
521,Half Moon Bay,US,2021-08-10 03:24:34,37.4636,-122.4286,75.4,81,20,16.11,few clouds
522,Sungaipenuh,ID,2021-08-10 03:27:16,-2.0833,101.3833,73.8,80,99,2.42,overcast clouds
523,Aripuana,BR,2021-08-10 03:27:17,-9.1667,-60.6333,76.32,46,4,2.39,clear sky
524,Champerico,GT,2021-08-10 03:27:17,14.3,-91.9167,82.35,80,97,3.56,overcast clouds
525,Araguacu,BR,2021-08-10 03:27:17,-12.9306,-49.8264,74.21,41,15,3.85,few clouds
526,Bahawalnagar,PK,2021-08-10 03:27:18,30.5508,73.3908,95.52,36,15,8.41,few clouds
527,Rehoboth,NA,2021-08-10 03:27:18,-23.3167,17.0833,42.96,65,59,6.49,broken clouds
528,Kiruna,SE,2021-08-10 03:27:18,67.8557,20.2251,52.72,100,90,6.91,overcast clouds
529,Whitehorse,CA,2021-08-10 03:27:19,60.7161,-135.0538,61.02,41,75,17.27,broken clouds
530,Mehamn,NO,2021-08-10 03:27:19,71.0357,27.8492,58.95,72,0,2.3,clear sky
531,Chalus,IR,2021-08-10 03:27:19,36.655,51.4204,80.06,69,40,4.61,scattered clouds
532,Kudahuvadhoo,MV,2021-08-10 03:27:20,2.6708,72.8944,82.26,74,100,11.99,overcast clouds
533,El Alto,PE,2021-08-10 03:23:10,-4.2714,-81.2147,65.97,73,91,17.47,overcast clouds
534,Moron,AR,2021-08-10 03:24:19,-34.6534,-58.6198,46.15,85,66,1.99,broken clouds
535,Bhinmal,IN,2021-08-10 03:27:21,25.0,72.25,83.86,64,100,13.94,overcast clouds
536,Bajil,YE,2021-08-10 03:27:21,15.0584,43.2851,86.29,73,63,2.53,broken clouds
537,Prince George,CA,2021-08-10 03:27:21,53.9166,-122.753,68.25,48,20,3.0,few clouds
538,Neryungri,RU,2021-08-10 03:27:22,56.6709,124.6491,68.63,46,57,7.94,broken clouds
539,Bhimunipatnam,IN,2021-08-10 03:27:22,17.8833,83.4333,89.11,68,100,10.0,overcast clouds
540,Sainte-Thecle,CA,2021-08-10 03:27:23,46.8168,-72.4991,69.85,97,91,4.29,overcast clouds
541,Sulzbach-Rosenberg,DE,2021-08-10 03:27:23,49.4983,11.7517,56.3,94,36,1.92,scattered clouds
542,Sur,OM,2021-08-10 03:27:23,22.5667,59.5289,87.1,62,78,5.14,broken clouds
543,Indianola,US,2021-08-10 03:24:24,41.3581,-93.5574,82.2,94,0,8.57,clear sky
544,Koungou,YT,2021-08-10 03:27:24,-12.7336,45.2042,71.31,94,0,6.91,clear sky
545,Manta,EC,2021-08-10 03:27:24,-0.95,-80.7333,69.58,88,75,9.22,broken clouds
546,Caraguatatuba,BR,2021-08-10 03:27:25,-23.6338,-45.4899,62.42,63,11,5.12,few clouds
547,Ugra,RU,2021-08-10 03:27:25,54.7777,34.3267,61.36,84,0,4.7,clear sky
548,Katsuura,JP,2021-08-10 03:27:26,35.1333,140.3,91.51,73,0,32.28,clear sky
549,Bilma,NE,2021-08-10 03:27:26,18.6853,12.9164,86.04,50,14,11.14,few clouds
550,Toamasina,MG,2021-08-10 03:27:27,-18.1667,49.3833,60.8,94,20,2.3,few clouds
551,Cidreira,BR,2021-08-10 03:27:27,-30.1811,-50.2056,62.06,89,94,3.22,light rain
552,Sandwick,GB,2021-08-10 03:27:28,60.0,-1.25,55.22,94,75,9.22,broken clouds
553,Margate,GB,2021-08-10 03:27:28,51.3813,1.3862,60.51,92,14,3.0,few clouds
554,Constitucion,CL,2021-08-10 03:27:28,-35.3333,-72.4167,48.88,79,0,6.35,clear sky
555,Nokia,FI,2021-08-10 03:27:29,61.4667,23.5,60.78,94,90,5.75,overcast clouds
556,Katangli,RU,2021-08-10 03:27:29,51.7102,143.2326,62.19,67,4,9.78,clear sky
557,Invermere,CA,2021-08-10 03:27:29,50.5167,-116.0354,64.06,63,79,3.18,broken clouds
558,Cayenne,GF,2021-08-10 03:27:30,4.9333,-52.3333,80.1,84,0,1.01,clear sky
559,Chengde,CN,2021-08-10 03:27:31,40.9725,117.9361,77.94,67,4,2.3,clear sky
560,Sabha,LY,2021-08-10 03:27:31,27.0377,14.4283,82.04,23,0,12.39,clear sky
561,Gidam,IN,2021-08-10 03:27:32,18.9833,81.4,80.8,81,100,1.59,overcast clouds
562,Iquique,CL,2021-08-10 03:27:03,-20.2208,-70.1431,59.04,80,60,3.69,broken clouds
563,Boende,CD,2021-08-10 03:27:32,-0.2167,20.8667,70.16,90,99,1.3,overcast clouds
564,Gunjur,GM,2021-08-10 03:27:33,13.2019,-16.7339,77.07,100,40,0.0,scattered clouds
565,Balikpapan,ID,2021-08-10 03:27:33,-1.2675,116.8289,82.47,77,93,7.54,overcast clouds
566,Harper,LR,2021-08-10 03:27:33,4.375,-7.7169,76.59,82,51,9.01,broken clouds
567,Sydney Mines,CA,2021-08-10 03:27:34,46.2367,-60.2177,60.48,95,20,3.0,few clouds
568,Vredendal,ZA,2021-08-10 03:27:34,-31.6683,18.5012,47.8,69,0,5.06,clear sky
569,Tacoronte,ES,2021-08-10 03:27:35,28.4769,-16.4102,65.75,71,75,15.99,broken clouds
570,Buala,SB,2021-08-10 03:25:09,-8.145,159.5921,84.9,67,46,6.67,scattered clouds
571,Sitka,US,2021-08-10 03:27:36,57.0531,-135.33,53.49,87,90,3.44,moderate rain
572,Eyl,SO,2021-08-10 03:27:36,7.9803,49.8164,75.31,81,22,20.15,few clouds
573,Evanston,US,2021-08-10 03:26:56,42.0411,-87.6901,79.14,94,90,1.01,light rain
574,Bayan,CN,2021-08-10 03:27:36,46.0833,127.4,67.95,72,100,14.05,overcast clouds
575,Nema,RU,2021-08-10 03:27:37,57.5067,50.5011,61.72,87,56,4.99,broken clouds
576,Malangali,TZ,2021-08-10 03:27:37,-8.5667,34.85,54.63,77,49,8.12,scattered clouds
577,Ahipara,NZ,2021-08-10 03:27:38,-35.1667,173.1667,56.82,63,33,12.88,scattered clouds
578,Saint-Georges,GD,2021-08-10 03:27:38,12.0564,-61.7485,78.48,89,20,0.0,few clouds
579,Stornoway,GB,2021-08-10 03:27:38,58.2093,-6.3865,54.93,94,90,5.75,overcast clouds
580,Spearfish,US,2021-08-10 03:27:39,44.4908,-103.8594,69.69,47,1,1.01,clear sky
581,Semey,KZ,2021-08-10 03:27:39,50.4111,80.2275,66.42,68,75,15.66,broken clouds
582,Narsaq,GL,2021-08-10 03:27:41,60.9167,-46.05,44.82,60,5,4.12,clear sky
583,Shreveport,US,2021-08-10 03:27:41,32.5251,-93.7502,85.03,75,1,10.36,clear sky
584,Linxia,CN,2021-08-10 03:27:42,35.6003,103.2064,65.44,64,99,7.94,overcast clouds
585,Atbasar,KZ,2021-08-10 03:27:42,51.8,68.3333,64.27,79,98,13.6,overcast clouds
586,Alofi,NU,2021-08-10 03:27:42,-19.0595,-169.9187,76.89,88,40,9.22,light rain
587,Kinsale,IE,2021-08-10 03:27:43,51.7075,-8.5306,56.57,94,75,2.3,broken clouds
588,Kutum,SD,2021-08-10 03:27:43,14.2,24.6667,68.31,82,93,3.36,overcast clouds
589,Great Yarmouth,GB,2021-08-10 03:27:44,52.6083,1.7305,57.94,91,64,11.12,broken clouds
590,Rio Tercero,AR,2021-08-10 03:27:44,-32.173,-64.1141,38.8,79,6,6.69,clear sky
591,Kargat,RU,2021-08-10 03:27:44,55.1956,80.2811,66.79,90,100,8.77,light rain
592,Coihueco,CL,2021-08-10 03:27:45,-36.6167,-71.8333,43.54,100,0,5.75,clear sky
593,La Asuncion,VE,2021-08-10 03:27:45,11.0333,-63.8628,80.33,89,87,5.75,overcast clouds
594,Anloga,GH,2021-08-10 03:27:45,5.7947,0.8973,77.22,92,100,11.14,overcast clouds
595,Broken Hill,AU,2021-08-10 03:27:46,-31.95,141.4333,65.91,20,0,17.27,clear sky
596,Rio Grande,BR,2021-08-10 03:27:46,-32.035,-52.0986,56.37,97,100,11.21,overcast clouds
597,Genhe,CN,2021-08-10 03:27:47,50.7833,121.5167,57.09,79,100,5.97,overcast clouds
598,Coruripe,BR,2021-08-10 03:23:02,-10.1256,-36.1756,72.9,89,85,7.85,overcast clouds
599,Nadym,RU,2021-08-10 03:27:47,65.5333,72.5167,55.33,65,100,15.46,overcast clouds
600,Plettenberg Bay,ZA,2021-08-10 03:27:48,-34.0527,23.3716,48.6,65,6,6.17,clear sky
601,Kimbe,PG,2021-08-10 03:27:48,-5.5502,150.1429,87.98,63,35,3.11,light rain
602,Santa Cruz Cabralia,BR,2021-08-10 03:27:48,-16.2781,-39.0247,70.03,83,75,2.3,broken clouds
603,Aykhal,RU,2021-08-10 03:27:49,66.0,111.5,66.6,48,50,8.86,scattered clouds
604,Atambua,ID,2021-08-10 03:27:49,-9.1061,124.8925,83.88,52,63,2.89,broken clouds
605,Tongliao,CN,2021-08-10 03:27:49,43.6125,122.2653,71.37,77,100,7.81,light rain
606,Stephenville,US,2021-08-10 03:26:48,32.2207,-98.2023,86.25,60,1,9.22,clear sky
607,Sept-Iles,CA,2021-08-10 03:27:51,50.2001,-66.3821,57.72,95,90,1.01,overcast clouds
608,Mecca,SA,2021-08-10 03:27:51,21.4267,39.8261,89.46,24,40,5.53,scattered clouds
609,Montevideo,UY,2021-08-10 03:27:52,-34.8335,-56.1674,49.82,100,90,12.66,mist
610,Uige,AO,2021-08-10 03:27:52,-7.6087,15.0613,61.43,96,16,2.15,few clouds
611,Suicheng,CN,2021-08-10 03:27:53,33.8963,117.9331,85.44,66,76,6.96,light rain
612,Perth,AU,2021-08-10 03:27:53,-31.9333,115.8333,55.4,69,75,20.71,light rain
613,Palauig,PH,2021-08-10 03:27:54,15.435,119.9045,85.03,74,100,8.7,light rain
614,La Trinite,MQ,2021-08-10 03:27:54,14.7376,-60.9629,79.84,69,90,1.01,overcast clouds
615,Yantarnyy,RU,2021-08-10 03:27:56,54.8717,19.9381,57.06,72,48,8.52,scattered clouds
616,Kapoeta,SS,2021-08-10 03:27:56,4.7717,33.5903,69.33,85,79,3.02,light rain
617,Hofn,IS,2021-08-10 03:27:56,64.2539,-15.2082,51.62,82,22,1.57,few clouds
618,Tucuma,BR,2021-08-10 03:27:57,-0.1833,-50.05,76.23,87,33,5.5,scattered clouds
619,Nuevo Progreso,MX,2021-08-10 03:27:57,23.1667,-97.95,83.59,70,6,6.55,clear sky
620,Bathsheba,BB,2021-08-10 03:27:58,13.2167,-59.5167,77.61,94,75,5.75,broken clouds
621,Filadelfia,US,2021-08-10 03:25:35,39.9523,-75.1638,76.17,92,75,1.01,broken clouds
622,Saint Anthony,US,2021-08-10 03:27:58,45.0205,-93.218,77.94,79,1,1.01,clear sky
623,Vangaindrano,MG,2021-08-10 03:27:59,-23.35,47.6,63.16,90,44,5.17,scattered clouds
624,Odweyne,SO,2021-08-10 03:27:59,9.4092,45.064,71.24,54,40,14.92,scattered clouds
625,Hegang,CN,2021-08-10 03:27:59,47.4,130.3667,59.63,71,100,9.19,overcast clouds
626,San Quintin,MX,2021-08-10 03:28:01,30.4833,-115.95,68.68,85,4,9.06,clear sky
627,Touros,BR,2021-08-10 03:26:29,-5.1989,-35.4608,74.3,79,28,12.95,scattered clouds
628,Ekhabi,RU,2021-08-10 03:28:01,53.5102,142.9671,65.3,49,8,7.99,clear sky
629,Surdila-Gaiseanca,RO,2021-08-10 03:28:02,45.0667,27.3333,71.42,69,32,12.64,scattered clouds
630,Belyy Yar,RU,2021-08-10 03:28:02,53.6039,91.3903,71.49,73,7,4.47,clear sky
631,Mayo,US,2021-08-10 03:28:03,38.8876,-76.5119,79.25,95,20,1.99,few clouds
632,Halifax,CA,2021-08-10 03:27:56,44.6453,-63.5724,64.09,93,92,1.99,overcast clouds
633,Dabat,ET,2021-08-10 03:28:03,12.9842,37.765,52.05,82,61,1.3,broken clouds
634,Omsukchan,RU,2021-08-10 03:28:03,62.5333,155.8,69.12,35,49,4.25,scattered clouds
635,Clarence Town,AU,2021-08-10 03:28:04,-32.5833,151.7833,75.15,34,8,3.62,clear sky
636,Les Cayes,HT,2021-08-10 03:28:04,18.2,-73.75,79.5,80,74,4.41,broken clouds
637,Novelda,ES,2021-08-10 03:28:05,38.3848,-0.7677,74.12,70,2,4.54,clear sky
638,Dong Hoi,VN,2021-08-10 03:28:05,17.4833,106.6,92.66,56,100,8.86,overcast clouds
639,Lubango,AO,2021-08-10 03:28:06,-14.9172,13.4925,56.79,23,0,3.38,clear sky
640,Tutayev,RU,2021-08-10 03:28:06,57.8853,39.5406,62.08,86,5,2.28,clear sky
641,Inhambane,MZ,2021-08-10 03:28:06,-23.865,35.3833,70.32,82,44,17.29,light rain
642,Pemba,MZ,2021-08-10 03:28:07,-12.974,40.5178,70.5,94,75,4.61,broken clouds
643,Arkhangelsk,RU,2021-08-10 03:28:07,64.5401,40.5433,59.11,94,90,4.47,overcast clouds
644,Durban,ZA,2021-08-10 03:28:08,-29.8579,31.0292,60.03,51,45,4.0,scattered clouds
645,Baoding,CN,2021-08-10 03:28:08,38.8511,115.4903,81.25,74,93,3.47,light rain
646,Coffs Harbour,AU,2021-08-10 03:28:09,-30.3,153.1333,72.14,55,11,12.66,few clouds
647,Valdivia,CL,2021-08-10 03:28:09,-39.8142,-73.2459,42.89,98,6,2.59,clear sky
648,Bangassou,CF,2021-08-10 03:28:10,4.7413,22.8184,67.32,98,98,0.45,overcast clouds
649,Eureka,US,2021-08-10 03:28:10,40.8021,-124.1637,60.13,78,2,1.01,clear sky
650,Oranjestad,AW,2021-08-10 03:28:11,12.524,-70.027,82.35,78,20,19.57,few clouds
651,Gamba,GA,2021-08-10 03:28:11,-2.65,10.0,72.05,88,59,3.51,broken clouds
652,Atasu,KZ,2021-08-10 03:28:12,48.6814,71.6433,67.69,63,53,12.88,broken clouds
653,Yarmouth,US,2021-08-10 03:28:12,41.7057,-70.2286,71.71,97,90,0.0,mist
654,Marsh Harbour,BS,2021-08-10 03:28:12,26.5412,-77.0636,83.46,73,1,13.27,clear sky
655,San Francisco,US,2021-08-10 03:27:39,37.7749,-122.4194,77.79,83,20,7.0,few clouds
656,Manoharpur,IN,2021-08-10 03:28:13,27.3,75.95,83.35,68,82,15.5,broken clouds
657,Sabang,ID,2021-08-10 03:28:13,5.8933,95.3214,81.91,76,100,20.87,light rain
658,Diamantino,BR,2021-08-10 03:28:14,-14.4086,-56.4461,76.64,39,54,3.69,broken clouds
659,Thinadhoo,MV,2021-08-10 03:28:14,0.5333,72.9333,81.93,72,99,7.05,overcast clouds
660,Marzuq,YE,2021-08-10 03:28:15,14.4,46.4667,80.67,54,59,6.24,broken clouds
661,Baykit,RU,2021-08-10 03:28:15,61.67,96.37,72.01,42,19,2.82,few clouds
662,Raahe,FI,2021-08-10 03:28:16,64.6833,24.4833,59.09,94,70,9.13,broken clouds
663,Gravelbourg,CA,2021-08-10 03:28:17,49.8834,-106.5512,57.47,61,94,6.2,overcast clouds
664,Usukhchay,RU,2021-08-10 03:28:17,41.4225,47.9132,75.15,41,85,5.7,overcast clouds
665,Olinda,BR,2021-08-10 03:28:18,-8.0089,-34.8553,71.33,94,90,5.75,mist
666,Mandan,US,2021-08-10 03:28:18,46.8267,-100.8896,71.58,62,1,10.36,clear sky
667,Altamira,BR,2021-08-10 03:28:19,-3.2033,-52.2064,74.46,59,36,0.94,scattered clouds
668,Rumuruti,KE,2021-08-10 03:28:19,0.267,36.5389,56.97,87,99,1.86,overcast clouds
669,Esik,KZ,2021-08-10 03:28:19,43.3552,77.4525,72.82,48,1,4.21,clear sky
670,Maragogi,BR,2021-08-10 03:28:20,-9.0122,-35.2225,73.11,92,53,8.97,broken clouds
671,Kirov,RU,2021-08-10 03:28:20,58.5966,49.6601,57.13,84,64,5.75,broken clouds
672,Mesyagutovo,RU,2021-08-10 03:28:21,55.5303,58.2528,61.14,64,97,2.71,heavy intensity rain
673,Praia,CV,2021-08-10 03:28:21,14.9215,-23.5087,77.54,83,75,13.8,broken clouds
674,Haines Junction,CA,2021-08-10 03:28:21,60.7522,-137.5108,57.15,47,100,13.8,overcast clouds
675,Palmer,US,2021-08-10 03:28:22,42.1584,-72.3287,71.49,81,75,0.0,broken clouds
